"","Fr2018s068","Fr2018s037","Fr2018s078","Fr2018s057","Fr2018s047","Fr2018s076","Fr2018s014","Fr2018s024","Fr2018s027","Fr2018s044","Fr2018s035","Fr2018s036","Fr2018s013","Fr2018s025","Fr2018s065","Fr2018s004","Fr2018s017","Fr2018s077","Fr2018s046","Fr2018s052","Fr2018s022","Fr2018s019","Fr2018s039","Fr2018s059","Fr2018s061","Fr2018s020","Fr2018s023","Fr2018s015","Fr2018s049","Fr2018s043","Fr2018s051","Fr2018s055","Fr2018s002","Fr2018s021","Fr2018s026","Fr2018s018","Fr2018s038","Fr2018s060","Fr2018s005","Fr2018s048","Fr2018s045","Fr2018s003","Fr2018s071","Fr2018s072","Fr2018s050","Fr2018s007","Fr2018s070","Fr2018s058","Fr2018s010","Fr2018s006","Fr2018s054","Fr2018s053","Fr2018s008","Fr2018s009","Fr2018s056","Fr2018s001","Fr2018s011","Fr2018s034","Fr2018s016","taxonomy"
"ee588177fbedb30a3b545edbf4138bab",19,0,0,4,0,0,8,3,0,0,0,0,12,0,18,0,0,0,0,18,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Arenicellales; D_4__Arenicellaceae; D_5__Arenicella"
"b6db2e258eaa796d0772edf95c804a32",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__uncultured"
"2653626484d6ed2fbbb1ff947f0f522a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"6382f3c398de39e96de116fbe545def2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Lentisphaerae; D_2__Lentisphaeria; D_3__Victivallales; D_4__Arctic95B-14; D_5__uncultured bacterium; D_6__uncultured bacterium"
"a4675407e2221ad354d72c80a0ecd4e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula"
"dda180a0f87b8331c64588d475d35b2c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,394,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Tenacibaculum"
"fa30c8abb6c832779cb583b92917aca0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Kordiimonadales; D_4__Kordiimonadaceae; D_5__Kordiimonas; D_6__uncultured bacterium"
"27fc78854ba2af1a549bc27096daa95c",0,0,0,0,0,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,12,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,2,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__Portibacter; D_6__uncultured Bacteroidetes bacterium"
"dc7699ecb1eedb3fb17813fe3aa7997e",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Lentisphaerae; D_2__Oligosphaeria; D_3__SS1-B-02-17; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"717eef2db9de8374771690ef979cfba8",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured"
"0902cc70c57603ed86b02c5876be5615",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"f8c92ab8376f3d4719fd841dcde38589",0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Blastopirellula"
"ca1ac19d24be94a404e2e51563d4dccc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Dokdonia"
"5cb4652a7d8208e028c995c3a16e48d8",0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella"
"5a4d707e2e158c6e076339b65e16061e",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Undibacterium"
"4ce5389d76ae403184448c9b2066c3d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__Lewinella"
"d036ad6a2a899d16b112551a1c40c82f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Simkaniaceae; D_5__uncultured; D_6__uncultured bacterium"
"8106232b160f43df1a5f01ebf3b453bf",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,14,0,0,"D_0__Bacteria; D_1__Lentisphaerae; D_2__Lentisphaeria; D_3__Victivallales; D_4__Arctic95B-14; D_5__uncultured bacterium; D_6__uncultured bacterium"
"1ecdf5e5186ff3821ef2326399ca8648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae"
"f51eec87c128f326fcbe13f164ad78de",0,0,0,77,0,0,5,0,0,3,0,0,8,0,0,0,1,0,2,2,0,0,0,0,2,0,0,4,0,0,0,89,9,0,0,0,0,0,3,30,9,4,0,0,0,0,0,0,0,10,1,0,0,0,0,0,7,0,3,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__uncultured; Ambiguous_taxa"
"bf778473734caf670680f6a07d7983d0",0,0,0,10,0,0,3,0,0,0,0,0,40,0,16,0,10,0,0,12,0,0,0,8,0,0,0,0,0,12,0,60,0,0,0,145,0,0,51,0,0,0,0,0,5,0,0,58,0,0,30,7,2,0,0,35,0,0,10,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Rubinisphaeraceae; D_5__Fuerstia; D_6__uncultured bacterium"
"d7b6c3cee6c7acfea265d9fb8dbc0193",0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Fulvivirga"
"b03de0f30901ac69bb82d10bfcdd14c2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Blastopirellula; D_6__uncultured bacterium"
"6ac0abb23c98f2b48f94cb03b5357f8e",0,0,0,18,34,0,0,15,0,47,0,0,0,0,0,0,0,0,71,3,0,0,0,23,20,0,0,30,35,123,63,107,10,0,0,0,0,0,0,22,14,0,0,0,0,0,0,34,0,0,26,0,10,0,20,4,0,0,14,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Rubinisphaeraceae; D_5__Fuerstia; D_6__uncultured bacterium"
"2d7de492970e612d0de023ac704c453d",0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,12,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"a2efa2686e352e150693f979c231b6f5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured; D_6__Saccharina japonica"
"b31dc4e86f3c89945a6be5815231718e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0,0,0,0,69,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae"
"178a5aa6c0c6e016e3158c7a7d31fecd",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Wenyingzhuangia"
"6b72c94351083493a20f1684c9d80b78",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"8588ff8b326ab2fc96c230072ed51cf2",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Vibrionales; D_4__Vibrionaceae; D_5__Vibrio"
"e5620235cae3f0fea523ce75aac2dc2a",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,48,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10"
"507af5a30a766edd6c8aa5857a3973d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)"
"dbebb8bd2148a58198b51922fc4f722e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Gimesiaceae; D_5__uncultured; D_6__uncultured bacterium"
"9a3b0c669eca24967e42693f8d3b8370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Beggiatoales; D_4__Beggiatoaceae; D_5__Thioflexothrix"
"c7bee3baf708fbf91189ce63f2b9686b",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured; D_5__bacterium YC-LK-LKJ38; D_6__bacterium YC-LK-LKJ38"
"2225ba769201274143a03ca4080b6d63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__OM190"
"8155bbcbf94c756ee01877b23f85ad44",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,6,3,0,9,10,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,13,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__uncultured; D_5__uncultured Bacteroidetes bacterium; D_6__uncultured Bacteroidetes bacterium"
"c15fb5438502ae2698bdd0bcf33a541b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Costertonia; D_6__Costertonia aggregata"
"fd1fde57361b3ce1bc4f47e5f02a7f27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Methyloligellaceae; D_5__uncultured"
"09f1f8fcd4cd516d3ba66f9d3b9eb316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10"
"a65be70beaa3c90b412282253b003547",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Synechococcales Incertae Sedis; D_5__Schizothrix LEGE 07164; D_6__uncultured bacterium"
"89cb1fcbb8fb3babbda77d4a75daafcd",0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__uncultured; D_5__uncultured Planctomyces sp.; D_6__uncultured Planctomyces sp."
"67eeaea1efe1478e1d9a1633db31dff7",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"970035eb6cb75597553cad4cbbac08c9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pir4 lineage"
"d4508663412c42bfc65200a1252eecfa",0,0,0,0,0,0,0,2,0,0,2,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,9,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__CAG-56; D_6__uncultured bacterium"
"58d2583497f8868d7d6dfe267487c307",49,0,0,35,14,0,6,0,0,3,0,2,16,152,0,3,13,0,4,7,19,88,0,28,68,4,0,45,35,29,0,0,27,3,82,144,0,0,146,5,1,4,0,0,21,0,0,6,945,6,4,17,4,21,0,3,17,2,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Cellulophaga"
"f05a3e1aad693d5db961e9cc718e012d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__UASB-TL25; D_5__uncultured organism; D_6__uncultured organism"
"9fc55834dfae38f82b6cb059670fbb81",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"863b96b15d6c5c933e6225e784d228ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,4,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__SM1A02"
"8cdef8aa2b624374315d11c22f4e1eea",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"b7a3ed6b02bbdccb005037a47d42c732",5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Micrococcaceae; D_5__Nesterenkonia"
"e9ba176079e35b7cd2e3ff981ee7502e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__uncultured; D_5__uncultured deep-sea bacterium; D_6__uncultured deep-sea bacterium"
"14dfb6a27b7cf76e1533d9b48fc9b4d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,31,0,6,0,0,0,19,13,0,0,0,45,2,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae"
"ee59edaffcaca83229f21471990be236",0,0,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Colwelliaceae; D_5__Colwellia"
"472ad78c866185b31d87b719a2a52c1d",0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,30,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Tunicatimonas; D_6__uncultured bacterium"
"56a3c3597bc475ce05855640cb4d505e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,15,0,3,5,0,0,0,0,5,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured"
"5c68329de7d6946a0a2e1386171eaabe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae"
"1a100d266362533606996fcfb0123957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Blastopirellula"
"332039546e9203a32b04ac88ebdb90c2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10"
"163c636245aa486011d292a95d2785c6",0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Microbacterium"
"f5abaf9cdafda4fbe8dbaf49f6f0f8d7",0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__OM190"
